X,Y,Z
310.74145090998866,-439.258184369399,7737.885011276244
295.3683414870966,-421.39817530868675,7702.78273502645
285.74236267505745,-425.8484549932084,7688.0580014133875
290.1879939159997,-416.1072567438947,7692.624573532528
313.19455592519,-393.52207045055724,7697.584126210892
314.3623757475299,-413.53019085130666,7734.481248778992
361.3645825554601,-374.2827900363982,7714.926115677429
6127.366380232011,-5772.361640674423,983.2501962365977
6224.424412862632,-5557.681632760805,723.4710166128906
6357.34692073977,-5317.524350278513,562.7842781609805
6399.787289417915,-5285.929727082285,437.1462307916113
649.0176142168875,-374.72551331469504,7660.300567009287
616.2451423693158,-447.29095778628334,7655.894587382572
553.482195352784,-445.92231788965114,7621.932647648686
502.6481848585006,-384.83539665386235,7575.426407746939
409.1980262213023,-416.88286286859307,7593.655716297355
396.75276019697077,-442.4184974788103,7637.615869516752
360.4169921442334,-449.2152391467259,7644.946411734677
340.3675847736992,-440.1702234791878,7649.78951644255
284.6646061672011,-490.68363985683385,7639.433794581784
225.1373119263735,-550.0128428880425,7659.761666518028
157.49676719852854,-557.1526806944084,7652.045822504363
110.60792007437902,-556.8792715687634,7574.514787490333
99.6608963490622,-543.2898614384699,7573.277659336098
127.27654441198776,-473.61298593511907,7542.10843335333
135.08652522241587,-456.06665511658645,7530.809677778431
161.62549423993696,-434.2355319629097,7487.475659024981
217.80615207260746,-351.7313281479432,7445.808606668246
211.05419587700243,-270.71272314912346,7419.393110207499
216.99341539109605,-215.45675961405084,7409.8305058994165
287.16883217125894,-151.12539940671886,7431.642462770037
385.4154793520062,-95.32020617925005,7521.909225917529
406.51073464532055,-96.36824600430953,7543.713562771658
436.064766367223,-113.67429693880597,7556.546941763214
554.7615586284853,-57.72391394264077,7596.699117742298
496.09032679284,-3.27461198764874,7587.775840725686
444.78673185751524,83.08796977416068,7514.733600632489
-337.841488653366,-280.65059781666764,-7550.112319685805
-234.76156586613027,-251.63018292237635,-7527.117704597571
-6017.0946302064995,2030.5238999776109,3966.764691893145
-43.529513989245785,-171.55543922323804,-7481.09138872732
-70.1258140196422,-126.91030670535471,-7545.445556235991
-42.36155105353397,-172.3883656660209,-7534.469469909138
38.349216305576185,-176.8812153652173,-7516.911161020654
21.01645496233063,-166.57110380042735,-7538.579045257783
31.680747583202134,-116.58423353699717,-7556.246103259767
69.07842609004764,-95.47144521043352,-7614.102122963688
-220.50877301694038,-184.17934651658263,-17220.074095173615
3.0081444460919813,-32.25894255489171,-7683.364503885143
-4040.147458567132,1193.8623643329538,6539.563127247507
102.36376295663425,-43.23679803543035,-7691.81476159925
82.76059686996629,-94.13389341343068,-7721.144534020057
97.60433512196649,-38.074407429744085,-7754.5132773933665
104.95399568104538,-10.419980147959535,-7762.815748041226
141.5267139353468,-25.684137043268855,-7732.884320115699
131.28780780677627,-78.75744001676783,-7669.66990113188
31.256643855871232,-124.54815095584485,-7649.671727178203
70.25370097530242,-122.22507257855295,-7676.736828581392
105.26109203184278,-118.6320921561732,-7663.192959017531
102.9870711899894,-135.98396505588744,-7645.425738141885
72.99142587847119,-186.33872368870334,-7631.467669910029
46.4590314276963,-223.81109479176342,-7547.019780798443
103.05745705458787,-228.29193346468176,-7529.349583385216
107.79388418390286,-267.2734962172518,-7529.444784649531
-22.83650187213035,113.42874244325486,7473.539555494478
103.92080067876994,-103.15360874511147,-7589.824187210789
-85.16337965834776,-267.27556275335144,-7588.723904163748
-88.5966063055755,-299.414386711312,-7565.22111187068
-182.76611658833903,-292.90877093416213,-7591.007945041728
106.2447527948899,117.57201007018006,7538.82708816719
26.218389413740084,125.29941949494886,7567.756532870967
35.572876969844266,-350.73995023978,-7632.793427826116
137.03811719436342,-387.5709799416071,-7648.978833056983
201.98334993308143,-413.72199891935384,-7616.206841679463
-295.7949593667207,252.9371126072374,7518.170445218911
-371.8222685042785,253.2143245473865,7500.363130432657
-374.7569294476281,221.56535032142364,7492.977713800607
-1685.5310491683638,-246.92391879007485,-7379.175695026194
-26.070047934536444,-79.18307265022771,-138.95200643492436
-2590.85963578559,-347.2062749524854,-7147.937209891887
-2762.1870744247385,-391.45122299176904,-7117.921931658979
-3237.620261500732,-423.90151678537785,-6954.09126655042
-3325.7081504765715,-400.81856799060097,-6885.976565034139
-405.5921163586255,120.65287838808726,7617.017510334299
-4326.440364959168,-560.6909221555437,-6354.934288974214
159.45387103657268,-257.8783901722351,-7756.174976456483
27.193524287175897,-211.79943437394104,-7801.934087187377
-5343.055300252709,-964.346111262345,-5533.976783858455
-5431.799201087776,-1036.159470417732,-5427.1225275683655
5733.794632611651,1036.3571492251879,5099.005486782925
282.6682838543131,-193.90410066352314,-7838.847633605866
6039.943134851032,1337.2009930228694,4724.16868983968
368.800612334576,-169.66890881037853,-7861.328461423621
-6121.470791994166,-1269.28952647025,-4824.474607880493
6637.087966496467,1400.7580962908048,4025.219554197407
7030.3816066352065,1601.0831925878492,3509.133937300605
7203.724187573917,1688.2722269610108,3224.890759198707
7260.24072457465,1603.222026405153,3228.2333035889715
7329.804619666002,1610.380025141708,3252.7819094166816
7474.180195533154,1666.1438802694922,2994.054344512036
7562.731889897787,1642.7414376258405,2751.5959394614124
7649.588316993921,1568.032926617535,2501.2272543859135
7727.194676258293,1544.7623493514138,2258.0655348001337
7696.8731970586705,1628.001325292633,2015.891099698897
7598.389771990698,1694.127359090172,1900.5460418932005
7730.06892954417,1732.3008867970636,1652.5166911181495
7756.3900048005,1923.3111696157994,1452.396637939537
7720.005420326598,1829.8144361800387,1152.1143028750766
7733.246345595977,1849.785862210609,898.9872100589537
116.85391420887146,-234.03410311798586,-8012.662106006302
117.26082531191494,-100.22436009478538,-8010.859300274479
